Batch,Section,Key,English,Placeholders,Context,Spanish (es)
1,Cbt,cbtDistortionPersonalisationExample,"""This is all my fault.""",,,
1,Cbt,cbtDistortionOvergeneralisation,Overgeneralisation,,,
1,Cbt,cbtDistortionOvergeneralisationExample,"""This always happens to me.""",,,
1,Cbt,cbtDistortionNoneOfAbove,None of the above,,,
1,Cbt,cbtStep2Title,Test the evidence,,,
1,Cbt,cbtEvidenceForLabel,Evidence FOR the thought,,,
1,Cbt,cbtEvidenceAgainstLabel,Evidence AGAINST the thought,,,
1,Cbt,cbtStep3Title,A more balanced view,,,
1,Cbt,cbtOriginalThoughtLabel,Original thought,,,
1,Cbt,cbtSummaryTitle,Your reframe,,,
1,Cbt,cbtPatternIdentifiedLabel,Pattern identified,,,
1,Cbt,cbtEvidenceForSummaryLabel,Evidence for,,,
1,Cbt,cbtEvidenceAgainstSummaryLabel,Evidence against,,,
1,Cbt,cbtStartOverButton,Start over,,,
1,Cbt,cbtSaveToJournalButton,Save to journal,,,
1,Cbt,cbtSavedTitle,Saved.,,,
1,Cbt,cbtReframeAnotherButton,Reframe another thought,,,
1,Cbt,cbtNextButton,Next,,,
1,Cbt,cbtReviewButton,Review,,,
1,Heatmap,heatmapTitle,Activity Heatmap,,,
1,Heatmap,heatmapSubtitle,13 weeks of your recovery journey,,,
1,Heatmap,heatmapActiveDaysLabel,ACTIVE DAYS,,,
1,Heatmap,heatmapActiveDaysCount,{active} of {total} days,"{active}, {total}",,
1,Heatmap,heatmapWhatCountsLabel,WHAT COUNTS,,,
1,Heatmap,heatmapCategoryJournal,Journal,,,
1,Heatmap,heatmapCategoryCraving,Craving,,,
1,Heatmap,heatmapCategoryActivity,Activity,,,
1,Heatmap,heatmapCategorySleep,Sleep,,,
1,Heatmap,heatmapNothingLogged,Nothing was logged this day.,,,
1,Heatmap,heatmapIntensityFormat,Intensity {intensity}/10,{intensity},,
1,Heatmap,heatmapActivityFormat,{activity} · {minutes} min,"{activity}, {minutes}",,
1,Heatmap,heatmapSleepFormat,{hours}h · quality {quality}/5,"{hours}, {quality}",,
1,Slip,slipSupportTitle,In this moment,,,
1,Slip,slipSupportTemporary,This feeling is temporary.,,,
1,Slip,slipSupportHaltHeader,HALT CHECK,,,
1,Slip,slipSupportHaltHungry,Hungry,,,
1,Slip,slipSupportHaltAngry,Angry,,,
1,Slip,slipSupportHaltLonely,Lonely,,,
1,Slip,slipSupportHaltTired,Tired,,,
1,Slip,slipSupportHaltAdviceHungry,Eat something small and nourishing.,,,
1,Slip,slipSupportHaltAdviceLonely,Text or call someone you trust.,,,
1,Slip,slipSupportRideItOutHeader,RIDE IT OUT,,,
1,Slip,slipSupportUrgeSurfingTitle,Urge surfing,,,
1,Slip,slipSupportBoxBreathingTitle,Box breathing,,,
1,Slip,slipSupportRightNowHeader,RIGHT NOW,,,
1,Slip,slipSupportThingsYouCanDo,Things you can do this minute,,,
1,Slip,slipSupportDistraction0,Drink a glass of cold water,,,
1,Slip,slipSupportDistraction1,Step outside for two minutes,,,
1,Slip,slipSupportDistraction2,Call or text someone you trust,,,
1,Slip,slipSupportDistraction4,Write down what you're feeling,,,
1,Slip,slipSupportLogHeader,LOG THIS MOMENT,,,
1,Slip,slipSupportRateCravingTitle,Rate this craving,,,
1,Slip,slipSupportIntensityMild,Mild,,,
1,Slip,slipSupportIntensityIntense,Intense,,,
1,Slip,slipSupportCravingIntensityFormat,{intensity} / 10,{intensity},,
1,Slip,slipSupportLogCravingButton,Log craving,,,
1,Slip,slipSupportCravingLoggedTitle,Craving logged.,,,
1,Slip,slipSupportNeedToTalk,Need to talk to someone?,,,
1,Slip,slipSupportCrisisLinesAvailable,Crisis lines are available 24/7.,,,
1,Slip,slipSupportViewLinesButton,View lines,,,
1,Slip,slipLogTitle,Slip Log,,,
1,Slip,slipLogSubtitle,"Your journey, without judgment",,,
1,Slip,slipLogEmpty,No slips recorded,,,
1,Slip,slipLogEmptySubtitle,Your recovery journey is continuing.,,,
1,Slip,slipLogNoNote,No note recorded.,,,
1,Backup,backupTitle,Backup & Restore,,,
1,Backup,backupExportTitle,Export backup,,,
1,Backup,backupExportButton,Export now,,,
1,Backup,backupRestoreTitle,Restore from backup,,,
1,Backup,backupRestoreButton,Choose backup file,,,
1,Backup,backupWhatsIncludedTitle,What's included,,,
1,Backup,backupItemProfile,Profile & sober date,,,
1,Backup,backupItemJournal,Journal entries,,,
1,Backup,backupItemGratitude,Gratitude entries,,,
1,Backup,backupItemSlipLog,Slip log,,,
1,Backup,backupItemSecurity,Security setting,,,
1,Backup,backupItemVisionBoard,Vision board,,,
1,Backup,backupItemAffirmations,Custom affirmations,,,
1,Backup,backupConfirmTitle,Restore backup?,,,
1,Backup,backupExportFailed,Export failed. Please try again.,,,
1,Privacy,privacyTitle,Privacy Policy,,,
1,Privacy,privacyAbsoluteHeadline,Your privacy is absolute.,,,
1,Privacy,privacyAllDataOnDevice,All data stays on your device,,,
1,Privacy,privacyNoInternet,No internet connection required,,,
1,Privacy,privacyNoAnalytics,No analytics or tracking,,,
1,Privacy,privacyEmergencyContacts,Emergency contacts,,,
1,Privacy,privacyBackupRestore,Backup & restore,,,
1,Privacy,privacyPINBiometric,PIN and biometric lock,,,
1,Privacy,privacyHowToDelete,How to delete your data,,,
1,Privacy,privacyChildrenPrivacy,Children's privacy,,,
1,Privacy,privacyPolicyUpdates,Policy updates,,,
1,Weekly,weeklySummaryTitle,Weekly Summary,,,
1,Weekly,weeklySummaryThisWeek,This week,,,
1,Weekly,weeklySummaryLastWeek,Last week,,,
1,Weekly,weeklySummaryCustomRange,Custom range,,,
1,Weekly,weeklySummaryCareRecorded,Recorded this week,,,
1,Weekly,weeklySummaryJournalEntries,Journal entries,,,
1,Weekly,weeklySummaryCravingSupport,Craving support used,,,
1,Weekly,weeklySummaryThoughtExercises,Thought exercises,,,
1,Weekly,weeklySummaryMovement,Movement / activity,,,
1,Weekly,weeklySummarySleepLogs,Sleep logs,,,
1,Weekly,weeklySummaryDailyGratitude,Daily gratitude,,,
1,Weekly,weeklySummaryDailyPledge,Daily pledge,,,
1,Weekly,weeklySummaryReflection,Reflection,,,
1,Weekly,weeklySummaryPrivacyNote,Privacy note,,,
1,Weekly,weeklySummarySharePdf,Share Summary,,,
1,Weekly,weeklySummaryEdit,Edit,,,
1,Weekly,weeklySummaryMostUsed,Most used support: {support},{support},,
1,Weekly,weeklySummaryMostUsedLabel,Most used,,,
1,Weekly,weeklySummaryDaysShowedUp,days you showed up,,,
1,Weekly,weeklySummaryAffirmation,Another week of showing up.,,,
1,Weekly,weeklySummaryAppName,Journey Forward,,,
1,Safety,safetyModalTitle,Before you begin,,,
1,Safety,safetyModalCrisisButton,View crisis helplines,,,
1,Safety,safetyModalDismiss,I understand,,,
1,Urge,urgeTimerTitle,Ride the Wave,,,
1,Urge,urgeTimerImSteady,I'm steady now,,,
1,Urge,urgeTimerOpenPlan,Open my plan,,,
1,Urge,urgeTimerCompleteTitle,The wave passed,,,
1,Urge,urgeTimerDone,Done,,,
1,Toolkit,toolkitUrgeCardTitle,Craving right now?,,,
1,Settings,settingsLanguage,Language,,Settings row label and dialog title for choosing the app language,
1,Settings,settingsLanguageSystem,System default,,Language picker option: follow the device's language setting,
1,Common,commonDelete,Delete,,Generic Delete button/action,
1,Meetings,meetingsTitle,Meetings,,Meetings screen title,
1,Meetings,meetingsNew,New meeting,,Button: create a new meeting,
1,Meetings,meetingsAdd,Add meeting,,Button: add a meeting,
1,Meetings,meetingsUpcoming,Upcoming,,Section header for future meetings (a count is appended after it),
1,Meetings,meetingsPast,Past,,Section header for past meetings (a count is appended after it),
1,Meetings,meetingsDeleteTitle,Delete meeting?,,Confirm dialog title when deleting a meeting,
1,Meetings,meetingsEmptyTitle,No meetings yet,,Empty state title on the meetings screen,
1,Meetings,meetingsEdit,Edit meeting,,Title of the editor sheet when editing an existing meeting,
1,Meetings,meetingsFieldName,Name,,Meeting editor: name field label,
1,Meetings,meetingsFieldDate,Date,,Meeting editor: date field label,
1,Meetings,meetingsFieldTime,Time,,Meeting editor: time field label,
1,Meetings,meetingsFieldWhere,Where (optional),,Meeting editor: location field label,
1,Meetings,meetingsFieldNotes,Notes (optional),,Meeting editor: notes field label,
1,Meetings,meetingsNameHint,e.g. AA Monday night,,Meeting editor: name field placeholder,
1,Meetings,meetingsWhereHint,"Zoom, church hall, etc.",,Meeting editor: location field placeholder,
1,Meetings,meetingsNotesHint,Anything to remember,,Meeting editor: notes field placeholder,
1,Meetings,meetingsNameRequired,Please give your meeting a name,,Validation message when the meeting name is empty,
1,Meetings,meetingsRemindToggle,Remind me before,,Meeting editor: reminder toggle label,
1,Meetings,meetingsRemindOff,No reminder will be sent.,,Meeting editor: reminder-off subtitle,
1,Meetings,meetingsHowEarly,How early?,,Meeting editor: label above the reminder-timing chips,
1,Meetings,meetingsSaveChanges,Save changes,,Button: save edits to an existing meeting,
1,Meetings,meetingsReminderChip,🔔 {label} before,{label},Reminder chip on a meeting card; {label} is a duration like '15 min',
1,Letter,letterWrite,Write a letter,,Button: start writing a letter to your future self,
1,Letter,letterTitle,Letters to future you,,Future-letters screen title,
1,Letter,letterReady,Ready to open,,Section header for letters that can be opened now (count appended after),
1,Letter,letterSealed,Sealed,,Section header for still-sealed letters (count appended after),
1,Letter,letterEmptyTitle,No letters yet,,Empty state title on the future-letters screen,
1,Letter,letterSealedUntil,Sealed until day {day},{day},Letter card title when still sealed; {day} is the sobriety day it unlocks,
1,Letter,letterOpenMe,Open me — day {day},{day},Letter card title when ready to open,
1,Letter,letterTomorrow,Tomorrow,,Letter unlocks tomorrow,
1,Letter,letterWritten,written {date},{date},"Lowercase, appears mid-sentence after '·'; {date} is a short date like '5 Jun'",
1,Letter,letterAlreadyRead,Already read · tap to re-open,,Letter card subtitle for an opened letter,
1,Letter,letterNewSeal,New — tap to break the seal,,Letter card subtitle for a newly-unlocked unopened letter,
1,Letter,letterFromPast,Day {day} · from past you,{day},Letter reader dialog header,
1,Letter,letterWrittenFull,Written {date},{date},Letter reader: when it was written; {date} is a full date,
1,Letter,letterWriteFirst,Write something first,,Validation: letter body is empty,
1,Letter,letterWriterTitle,Letter to future you,,Title of the letter-writing sheet,
1,Letter,letterUnlocks,Unlocks day {day} · {date},"{day}, {date}",Writer sheet: when the letter will unlock,
1,Letter,letterDayChip,Day {day},{day},Preset chip choosing which sobriety day the letter unlocks,
1,Letter,letterCustom,Custom,,Chip: choose a custom unlock day,
1,Letter,letterSeal,Seal letter,,Button: save and seal the letter,
1,Letter,letterCustomDayTitle,Custom day,,Title of the custom-day picker dialog,
1,Letter,letterUseDay,Use day {day},{day},Button: confirm the custom unlock day,
1,Common,commonGotIt,Got it,,Generic dismiss/acknowledge button,
1,Tr,trNewRecord,New record,,Button: start a new CBT thought record,
1,Tr,trTitle,Thought record,,Thought-record screen title,
1,Tr,trDeleteTitle,Delete this record?,,Confirm dialog: delete a thought record,
1,Tr,trEmptyTitle,No records yet,,"Empty state title, thought records",
1,Tr,trStartRecord,Start a record,,Empty-state button: start a thought record,
1,Tr,trMoodDelta,{value} mood,{value},Mood change badge on a record card; {value} is a signed number like +3 or -2,
1,Tr,trLabelSituation,Situation,,Record card mini-label,
1,Tr,trLabelAutoThought,Automatic thought,,Record card mini-label,
1,Tr,trLabelReframe,Reframe,,Record card mini-label,
1,Tr,trCatchFirst,Catch the thought first,,Validation: automatic thought is empty,
1,Tr,trSaveRecord,Save record,,Button: save the thought record,
1,Tr,trStep0Title,What's the situation?,,Thought-record step 1 title,
1,Tr,trStep1Title,Catch the thought,,Thought-record step 2 title,
1,Tr,trMoodNow,Mood right now,,Label above the before-mood slider,
1,Tr,trMoodAfter,Mood after writing this,,Label above the after-mood slider,
1,Tr,trMoodScale,{value} / 10,{value},Mood slider value label,
1,Tr,trStep2Title,Which distortions fit?,,Thought-record step 3 title,
1,Tr,trTryAsking,Try asking:,,Label before a reframe prompt in the distortion detail dialog,
1,Tr,trStep3Title,Weigh the evidence,,Thought-record step 4 title,
1,Tr,trEvidenceFor,For the thought,,Label above the evidence-for field,
1,Tr,trEvidenceAgainst,Against the thought,,Label above the evidence-against field,
1,Tr,trEvidenceAgainstHint,Facts that contradict or soften it,,Evidence-against field hint,
1,Tr,trStep4Title,Land somewhere truer,,Thought-record step 5 title,
1,Tr,trDistAllOrNothingName,All-or-nothing,,Cognitive distortion name,
1,Tr,trDistCatastrophizingName,Catastrophizing,,Cognitive distortion name,
1,Tr,trDistOvergeneralizationName,Overgeneralization,,Cognitive distortion name,
1,Tr,trDistMindReadingName,Mind reading,,Cognitive distortion name,
1,Tr,trDistShouldName,"""Should"" statements",,Cognitive distortion name,
1,Tr,trDistEmotionalReasoningName,Emotional reasoning,,Cognitive distortion name,
1,Tr,trDistPersonalizationName,Personalization,,Cognitive distortion name,
1,Tr,trDistMentalFilterName,Mental filter,,Cognitive distortion name,
1,Tr,trDistLabelingName,Labeling,,Cognitive distortion name,
1,Tr,trDistDisqualifyingPositiveName,Disqualifying the positive,,Cognitive distortion name,
1,Tr,trDistDisqualifyingPositiveDesc,"Telling yourself good things ""don't count.""",,Cognitive distortion description,
1,Common,commonRead,Read,,Generic Read action button,
1,Common,commonPlan,Plan,,Generic Plan action button,
1,Common,commonUndo,Undo,,Generic Undo action button,
1,Strength,strengthCardTitle,Today's strength,,Home 'Today's strength' card title,
1,Strength,strengthLetterTitle,A letter is waiting for you,,Strength card: an unopened future letter is ready,
1,Strength,strengthPatternTitle,"{weekday}s, {time}","{weekday}, {time}","Strength card: detected craving cluster, e.g. 'Mondays, 6-8pm'. {weekday} is a day name, {time} a time range.",
1,Strength,strengthHardRecorded,Hard day recorded,,Strength card: hard day already marked today,
1,Strength,strengthHardAsk,Staying sober on a hard day?,,Strength card: prompt to mark a hard day,
1,Strength,strengthMarkIt,Mark it,,Strength card action: mark today as a hard day,
1,Strength,strengthWriteFirst,Write a letter to future you,,Strength card link: write a first future letter,
1,Strength,strengthWriteAnother,Write another letter,,Strength card link: write another future letter,
1,Puzzle,puzzleActivity5Label,Colour Calm,,Title of the Colour Calm mindful activity (tapping expanding circles).,
1,Puzzle,puzzleActivity5Duration,3 min,,Approximate duration label for the Colour Calm activity.,
1,Puzzle,puzzleHomeTitle,Mindful Activities,,Header title on the Calm Activities home/grid screen.,
1,Puzzle,puzzleHomeSubtitle,Short exercises to calm and refocus,,Subtitle under the Mindful Activities header.,
1,Puzzle,puzzleCountdownDone,Done!,,Shown in the center circle when the Slow Count countdown reaches zero.,
1,Puzzle,puzzleCountdownRestart,Tap to restart,,Instruction shown after the Slow Count is finished; tapping restarts it.,
1,Puzzle,puzzleCountdownSubtract,Tap to subtract 3,,Instruction during the Slow Count; each tap subtracts 3 from the number.,
1,Puzzle,puzzleGratitudePrompt0,Something in nature I noticed today…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt2,A simple pleasure I often overlook…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt6,A challenge that made me stronger…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt7,A small comfort that I appreciate…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt9,A moment of peace I've experienced…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt11,Something I'm looking forward to…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt12,A kindness I showed someone recently…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt13,Something that made me laugh recently…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleGratitudePrompt14,A place that brings me peace…,,Gratitude reflection prompt (sentence starter). Keep the trailing ellipsis.,
1,Puzzle,puzzleReflectionHint,Write your reflection here…,,Placeholder/hint text in the gratitude reflection text field.,
1,Puzzle,puzzleShufflePrompt,Shuffle prompt,,Button label that picks a new random gratitude prompt.,
1,Puzzle,puzzleMemoryMoves,Moves: {count},{count},Live counter of moves taken in the Memory Match game.,
1,Puzzle,puzzleNewGame,New game,,Button label to start a fresh Memory Match game.,
1,Puzzle,puzzleWellDone,Well done!,,Congratulations heading shown when the Memory Match game is won.,
1,Puzzle,puzzlePlayAgain,Play again,,Button label to replay the Memory Match game after winning.,
1,Puzzle,puzzleStrength0,Courage,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength1,Patience,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength2,Honesty,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength3,Resilience,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength4,Gratitude,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength5,Hope,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength6,Connection,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrength7,Purpose,,Name of a personal strength rated on a 1–5 slider in Strength Compass.,
1,Puzzle,puzzleStrengthRating,{value}/5,{value},"Numeric rating display next to each strength slider, e.g. 3/5.",
1,Puzzle,puzzleNowStep0Title,Notice,,Step 1 title of the Now Moment grounding exercise.,
1,Puzzle,puzzleNowStep1Title,Feel,,Step 2 title of the Now Moment grounding exercise.,
1,Puzzle,puzzleNowStep2Title,Choose,,Step 3 title of the Now Moment grounding exercise.,
1,Puzzle,puzzleComplete,Complete,,Button label on the final step of the Now Moment exercise; finishes and returns.,
1,Puzzle,puzzleColorIntro,Tap anywhere. Breathe with the circles.,,Instruction text under the Colour Calm header.,
1,Puzzle,puzzleColorTapAnywhere,Tap anywhere,,Ambient hint shown centered in the empty Colour Calm canvas before any taps.,
1,Backup,backupShareSubject,Journey Forward Backup,,Subject line for the OS share sheet when exporting an unencrypted (plain JSON) backup file.,
1,Backup,backupShareSubjectEncrypted,Journey Forward Backup (encrypted),,Subject line for the OS share sheet when exporting an encrypted (.jfwbk) backup file.,
1,Backup,backupProtectTitle,Protect your backup?,,"Title of the dialog shown before exporting, asking whether to passphrase-protect the backup.",
1,Backup,backupEnterPassphraseTitle,Enter backup passphrase,,"Title of the dialog shown when restoring an encrypted backup, prompting for the passphrase.",
1,Backup,backupPassphraseLabel,Passphrase,,Text field label for the backup passphrase input.,
1,Backup,backupConfirmPassphraseLabel,Confirm passphrase,,Text field label for the confirm-passphrase input shown only when exporting.,
1,Backup,backupSkipPlainJson,Skip (plain JSON),,Button that skips encryption and exports an unencrypted plain JSON backup.,
1,Backup,backupPassphraseEmptyError,Passphrase cannot be empty.,,Validation error shown when the passphrase field is left blank.,
1,Backup,backupPassphraseMismatchError,Passphrases do not match.,,Validation error shown when the passphrase and confirm-passphrase fields differ.,
1,Backup,backupEncryptButton,Encrypt,,Confirm button in the export passphrase dialog that encrypts the backup.,
1,Backup,backupUnlockButton,Unlock,,Confirm button in the restore passphrase dialog that decrypts the backup.,
1,Cbt,cbtReframeNotePrefix,Reframe: {reframe},{reframe},Note prefix stored with a saved CBT thought record; the user's reframed thought follows the label. Shown in the History screen notes.,
1,Crisis,crisisRegionInternationalUs,International / US,,Expandable region group header on the Crisis Lines screen for international and United States helplines.,
